datetime,Ten_Meter_Uwind_vector_meterPerSecond,Ten_Meter_Vwind_vector_meterPerSecond,Surface_Level_Barometric_Pressure_pascal,Air_Temperature_celsius,Relative_Humidity_percent,Cloud_Cover_decimalFraction,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Precipitation_millimeterPerHour
2017-10-28 14:00:00,1.39,-0.46,99150,7.5,52.42,0.167,164.705,0
2017-10-28 15:00:00,0.6,-0.34,99000,6.71,53.97,0.125,68.167,0
2017-10-28 16:00:00,0.19,0.48,98840,4.5,66.12,0.333,6.16,0
2017-10-28 17:00:00,-0.77,1.37,98660,1.66,83.5,0.542,0.309,0
2017-10-28 18:00:00,-0.6,1.15,98610,2,82.9,0.75,0.255,0
2017-10-28 19:00:00,-0.78,0.91,98480,1.86,83.9,0.688,0.256,0
2017-10-28 20:00:00,-0.45,1.03,98380,1.13,89,0.625,0.256,0
2017-10-28 21:00:00,-0.1,1,98380,1.66,85.6,0.562,0.256,0
2017-10-28 22:00:00,0.78,0.54,98510,2.92,83.2,0.5,0.256,0
2017-10-28 23:00:00,0.83,0.16,98630,1.74,93.3,0.438,0.256,0.1
2017-10-29 00:00:00,-0.03,0.49,98790,1,96.8,0.375,0.256,0
2017-10-29 01:00:00,1.67,-0.5,99040,2.9,71.47,0.312,0.256,0
2017-10-29 02:00:00,2.81,-0.67,99220,2.9,69.59,0.25,0.256,0
2017-10-29 03:00:00,2.62,-0.04,99370,2.51,71.12,0.188,0.256,0
2017-10-29 04:00:00,2.43,-0.67,99530,2.41,66.2,0.125,0.256,0
2017-10-29 05:00:00,2.39,-0.88,99710,2.51,57.65,0.062,0.256,0
2017-10-29 06:00:00,2.31,-0.92,99850,2.21,57.43,0,0.259,0
2017-10-29 07:00:00,2.06,-0.7,99980,1.9,59.42,0.042,3.988,0
2017-10-29 08:00:00,2.44,-0.72,100130,2.41,56.9,0.083,56.023,0.1
2017-10-29 09:00:00,1.56,-0.86,100200,3.12,54.56,0.125,165.765,0
2017-10-29 10:00:00,1.54,-0.56,100250,3.68,54.66,0.167,225.365,0
2017-10-29 11:00:00,2.04,-0.59,100360,4.47,53.04,0.208,255.934,0
2017-10-29 12:00:00,2.56,-0.7,100430,4.42,51.94,0.25,167.408,0
2017-10-29 13:00:00,2.69,-0.44,100530,3.99,51.53,0.208,114.586,0
2017-10-29 14:00:00,2.27,-0.84,100690,3.25,54.35,0.167,38.701,0
2017-10-29 15:00:00,1.61,-0.53,100800,2.8,54.84,0.125,41.293,0
2017-10-29 16:00:00,1.34,-0.52,100940,2.09,56.18,0.083,8.681,0
2017-10-29 17:00:00,1.15,-0.54,101040,1.33,55.21,0.042,0.293,0
2017-10-29 18:00:00,0.9,-0.31,101100,0.43,57.63,0,0.256,0
2017-10-29 19:00:00,0.49,-0.27,101220,-0.33,60.89,0.01,0.256,0
2017-10-29 20:00:00,0.18,0.2,101300,-1.52,66.1,0.021,0.256,0
2017-10-29 21:00:00,0.28,0.01,101400,-2.26,71.13,0.031,0.256,0
2017-10-29 22:00:00,0.64,-0.21,101460,-1.2,66.3,0.042,0.256,0
2017-10-29 23:00:00,0.67,-0.38,101520,-0.92,67.08,0.052,0.256,0
2017-10-30 00:00:00,0.31,0.11,101550,-1.52,70.85,0.062,0.256,0
2017-10-30 01:00:00,0.15,0.32,101620,-2.47,77.39,0.073,0.256,0
2017-10-30 02:00:00,-0.25,0.28,101670,-3.34,84.5,0.083,0.256,0
2017-10-30 03:00:00,-0.21,0.36,101740,-3.98,85.7,0.094,0.256,0
2017-10-30 04:00:00,-0.12,0.4,101820,-4.22,85,0.104,0.256,0
2017-10-30 05:00:00,-0.1,0.42,101860,-4.6,84.6,0.115,0.256,0
2017-10-30 06:00:00,-0.15,0.57,101930,-4.97,85.8,0.125,0.256,0
2017-10-30 07:00:00,0.38,0.3,101970,-4.56,83.7,0.271,3.675,0
2017-10-30 08:00:00,0.33,0.06,102030,-2.59,73.95,0.417,36.839,0.1
2017-10-30 09:00:00,0.34,0.16,102040,-1.19,72.68,0.562,64.637,0
2017-10-30 10:00:00,0.89,-0.18,102010,-0.29,67.27,0.708,81.708,0
2017-10-30 11:00:00,1.2,-0.04,101980,0.53,64.41,0.854,103.921,0
2017-10-30 12:00:00,0.95,-0.1,101940,1.05,62.62,1,87.937,0
2017-10-30 13:00:00,0.93,-0.27,101940,1.59,59.73,0.792,81.312,0
2017-10-30 14:00:00,0.84,-0.22,101900,1.59,60.9,0.583,51.557,0
2017-10-30 15:00:00,0.6,-0.14,101870,1.22,62.59,0.375,31.018,0
2017-10-30 16:00:00,0.18,0.12,101880,-0.55,72.77,0.25,4.481,0
2017-10-30 17:00:00,-0.12,0.37,101890,-2.52,82.2,0.125,0.27,0
2017-10-30 18:00:00,-0.22,0.66,101940,-3.4,88,0,0.256,0
2017-10-30 19:00:00,-0.43,1.13,101940,-3.67,89.5,0.062,0.256,0
2017-10-30 20:00:00,-0.21,0.54,101890,-3.45,89.4,0.125,0.256,0
2017-10-30 21:00:00,0.01,0.14,101910,-2.51,87.6,0.188,0.256,0
2017-10-30 22:00:00,0.13,0.03,101870,-1.51,86.2,0.25,0.256,0
2017-10-30 23:00:00,0.37,0.12,101800,0.5,75,0.312,0.256,0
2017-10-31 00:00:00,0.31,-0.07,101750,0.98,73.18,0.375,0.256,0
2017-10-31 01:00:00,0.26,0.01,101660,0.88,75.87,0.438,0.256,0
2017-10-31 02:00:00,0.17,0.1,101580,0.36,81,0.5,0.256,0
2017-10-31 03:00:00,0.68,-0.06,101530,1.02,79.76,0.562,0.256,0
2017-10-31 04:00:00,0.28,0.01,101460,1.22,78.83,0.625,0.256,0
2017-10-31 05:00:00,0.25,-0.04,101440,1.63,79.53,0.688,0.256,0
2017-10-31 06:00:00,-0.26,0.68,101400,1.15,83.9,0.75,0.256,0
2017-10-31 07:00:00,-0.52,0.94,101360,0.7,87.5,0.729,1.753,0
2017-10-31 08:00:00,-0.41,0.77,101360,0.66,89.1,0.708,19.655,0
2017-10-31 09:00:00,-0.37,0.61,101350,2,84.5,0.688,100.188,0
2017-10-31 10:00:00,0.39,-0.13,101310,4.92,69.32,0.667,117.624,0
2017-10-31 11:00:00,-0.43,-0.39,101260,5.4,68.16,0.646,131.321,0
2017-10-31 12:00:00,0.57,0,101220,5.77,67.76,0.625,137.454,0
2017-10-31 13:00:00,0.63,0.01,101140,5.77,64.87,0.667,79.719,0
2017-10-31 14:00:00,0.49,-0.04,101100,5.83,69.76,0.708,44.612,0
2017-10-31 15:00:00,0.2,0.1,101070,5.16,73.65,0.75,11.025,0
2017-10-31 16:00:00,-0.44,0.73,101030,2.5,87.5,0.542,1.765,0
2017-10-31 17:00:00,-0.4,0.51,101030,1.77,91.7,0.333,0.256,0.1
2017-10-31 18:00:00,-0.52,0.74,101050,1.26,98.5,0.125,0.255,0
2017-10-31 19:00:00,-0.33,0.89,101040,0.46,100,0.198,0.256,0
2017-10-31 20:00:00,-0.45,1.04,100990,-0.05,100,0.271,0.256,0
2017-10-31 21:00:00,-0.42,0.75,100960,-0.56,100,0.344,0.256,0
2017-10-31 22:00:00,-0.55,0.71,100940,-0.56,100,0.417,0.256,0
2017-10-31 23:00:00,-0.45,0.67,100910,-0.1,100,0.49,0.256,0
2017-11-01 00:00:00,-0.49,0.96,100860,0.71,100,0.562,0.256,0
2017-11-01 01:00:00,-0.46,0.71,100820,0.84,100,0.635,0.256,0
2017-11-01 02:00:00,-0.56,1.01,100770,0.56,100,0.708,0.256,0
2017-11-01 03:00:00,-0.42,0.78,100700,1.16,100,0.781,0.256,0
2017-11-01 04:00:00,-0.56,1.01,100620,1.17,100,0.854,0.256,0
2017-11-01 05:00:00,-0.49,0.79,100570,1.05,100,0.927,0.256,0
2017-11-01 06:00:00,-0.44,0.58,100490,0.88,100,1,0.256,0
2017-11-01 07:00:00,-0.44,0.87,100420,1.07,100,0.958,0.774,0
2017-11-01 08:00:00,-0.51,0.81,100380,1.35,100,0.917,19.482,0
2017-11-01 09:00:00,-0.36,0.7,100300,1.77,100,0.875,49.155,0
2017-11-01 10:00:00,-0.3,0.65,100250,2.53,99.7,0.833,49.331,0
2017-11-01 11:00:00,-0.34,0.68,100140,2.62,99.2,0.792,39.025,0
2017-11-01 12:00:00,-0.35,0.59,100020,2.65,98.7,0.75,64.183,0
2017-11-01 13:00:00,-0.2,0.33,99900,3.48,97.3,0.75,120.887,0
2017-11-01 14:00:00,0.62,-0.05,99820,6.18,88.7,0.75,170.4,0
2017-11-01 15:00:00,-0.47,0.6,99780,4.05,94.3,0.75,32.58,0
2017-11-01 16:00:00,-0.17,0.54,99750,3.34,97.2,0.833,2.569,0
2017-11-01 17:00:00,-0.17,0.48,99740,2.58,98.5,0.917,0.264,0
2017-11-01 18:00:00,-0.24,0.49,99740,3.71,96.6,1,0.255,0
2017-11-01 19:00:00,-0.63,0.94,99700,2.08,99.8,0.927,0.256,0
2017-11-01 20:00:00,-0.44,0.95,99670,1.86,100,0.854,0.256,0
2017-11-01 21:00:00,-0.55,0.92,99700,1.95,100,0.781,0.256,0
2017-11-01 22:00:00,-0.46,0.74,99700,1.36,100,0.708,0.256,0
2017-11-01 23:00:00,-0.09,0.49,99720,2.85,98.5,0.635,0.256,0
2017-11-02 00:00:00,-0.41,0.89,99730,1.56,100,0.562,0.256,0
2017-11-02 01:00:00,-0.38,0.8,99760,1.37,100,0.49,0.256,0
2017-11-02 02:00:00,-0.41,0.74,99820,2.02,99.5,0.417,0.256,0
2017-11-02 03:00:00,1.02,0.04,99860,6.17,83,0.344,0.256,0
2017-11-02 04:00:00,0.28,0.5,99930,6.6,80.2,0.271,0.256,0
2017-11-02 05:00:00,0.6,-0.22,1e+05,7.33,77.18,0.198,0.255,0
2017-11-02 06:00:00,0.68,-0.34,100110,7.13,76.84,0.125,0.255,0
2017-11-02 07:00:00,-0.25,0.74,100240,3.88,88.3,0.125,2.184,0
2017-11-02 08:00:00,-0.42,0.86,100360,2.44,93.2,0.125,18.623,0
2017-11-02 09:00:00,0.75,0.72,100420,5.57,77.08,0.125,32.36,0
2017-11-02 10:00:00,0.9,-0.6,100510,6.64,65.65,0.125,35.144,0
2017-11-02 11:00:00,0.73,0.21,100580,6.55,62.47,0.125,74.077,0
2017-11-02 12:00:00,1.07,0.27,100590,6.94,57.45,0.125,107.698,0
2017-11-02 13:00:00,1.005,0.286818181818182,100593.181818182,6.65,59.0477272727273,0.119318181818182,113.3425,0.009
2017-11-02 14:00:00,0.94,0.303636363636364,100596.363636364,6.36,60.6454545454545,0.113636363636364,118.987,0.018
2017-11-02 15:00:00,0.875,0.320454545454545,100599.545454545,6.07,62.2431818181818,0.107954545454545,124.6315,0.027
2017-11-02 16:00:00,0.81,0.337272727272727,100602.727272727,5.78,63.8409090909091,0.102272727272727,130.276,0.036
2017-11-02 17:00:00,0.745,0.354090909090909,100605.909090909,5.49,65.4386363636364,0.0965909090909091,135.9205,0.045
2017-11-02 18:00:00,0.68,0.370909090909091,100609.090909091,5.2,67.0363636363636,0.0909090909090909,141.565,0.055
2017-11-02 19:00:00,0.615,0.387727272727273,100612.272727273,4.91,68.6340909090909,0.0852272727272727,147.2095,0.064
2017-11-02 20:00:00,0.55,0.404545454545455,100615.454545455,4.62,70.2318181818182,0.0795454545454545,152.854,0.073
2017-11-02 21:00:00,0.485,0.421363636363636,100618.636363636,4.33,71.8295454545455,0.0738636363636364,158.4985,0.082
2017-11-02 22:00:00,0.42,0.438181818181818,100621.818181818,4.04,73.4272727272727,0.0681818181818182,164.143,0.091
2017-11-02 23:00:00,0.355,0.455,100625,3.75,75.025,0.0625,169.7875,0.1
2017-11-03 00:00:00,0.29,0.471818181818182,100628.181818182,3.46,76.6227272727273,0.0568181818181818,175.432,0.109
2017-11-03 01:00:00,0.225,0.488636363636364,100631.363636364,3.17,78.2204545454545,0.0511363636363636,181.0765,0.118
2017-11-03 02:00:00,0.16,0.505454545454545,100634.545454545,2.88,79.8181818181818,0.0454545454545455,186.721,0.127
2017-11-03 03:00:00,0.095,0.522272727272727,100637.727272727,2.59,81.4159090909091,0.0397727272727273,192.3655,0.136
2017-11-03 04:00:00,0.03,0.539090909090909,100640.909090909,2.3,83.0136363636364,0.0340909090909091,198.01,0.145
2017-11-03 05:00:00,-0.0350000000000001,0.555909090909091,100644.090909091,2.01,84.6113636363636,0.0284090909090909,203.6545,0.155
2017-11-03 06:00:00,-0.1,0.572727272727273,100647.272727273,1.72,86.2090909090909,0.0227272727272727,209.299,0.164
2017-11-03 07:00:00,-0.165,0.589545454545455,100650.454545455,1.43,87.8068181818182,0.0170454545454545,214.9435,0.173
2017-11-03 08:00:00,-0.23,0.606363636363636,100653.636363636,1.14,89.4045454545455,0.0113636363636364,220.588,0.182
2017-11-03 09:00:00,-0.295,0.623181818181818,100656.818181818,0.85,91.0022727272727,0.00568181818181818,226.2325,0.191
2017-11-03 10:00:00,-0.36,0.64,100660,0.56,92.6,0,231.877,0.2
2017-11-03 11:00:00,0.51,-0.61,100620,1.95,87.9,0,237.779,0
2017-11-03 12:00:00,-0.32,-0.53,100580,3.76,79.76,0,228.394,0
2017-11-03 13:00:00,-0.66,0.49,100510,5.57,66.72,0.042,192.692,0
2017-11-03 14:00:00,-0.3,0.58,100450,5.58,64.63,0.083,132.999,0
2017-11-03 15:00:00,0.6,-0.06,100410,4.46,67.2,0.125,36.437,0
2017-11-03 16:00:00,0.72,-0.33,100380,3.46,71.55,0.125,3.412,0
2017-11-03 17:00:00,-0.41,0.85,100360,0.16,87.2,0.125,0.261,0
2017-11-03 18:00:00,-0.48,1.12,100340,-1.64,93.9,0.125,0.256,0
2017-11-03 19:00:00,-0.42,1.31,100330,-1.52,93.8,0.188,0.256,0
