datetime,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celsius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Cloud_Cover_decimalFraction,Surface_Level_Barometric_Pressure_pascal
2010-04-10 13:10:00,6.23256111081151,1.9,94.958,121.329,1,102982.9
2010-04-10 13:20:00,6.25239937943827,1.95,94.792,120.646,1,102994.6
2010-04-10 13:30:00,6.27178547145867,1.99,94.625,119.963,1,103006.2
2010-04-10 13:40:00,6.29143266673021,2.04,94.458,119.279,1,103017.9
2010-04-10 13:50:00,6.31087355284512,2.08,94.292,118.596,1,103029.6
2010-04-10 14:00:00,6.33082593347819,2.13,94.125,117.912,1,103041.2
2010-04-10 14:10:00,6.29485583631587,2.16,93.958,115.904,1,103052.1
2010-04-10 14:20:00,6.09318283001585,2.15,93.792,109.921,1,103060.4
2010-04-10 14:30:00,5.89234248834876,2.13,93.625,103.938,1,103068.8
2010-04-10 14:40:00,5.69096661385393,2.12,93.458,97.954,1,103077.1
2010-04-10 14:50:00,5.48950280080082,2.11,93.292,91.971,1,103085.4
2010-04-10 15:00:00,5.28849203459739,2.1,93.125,85.988,1,103093.8
2010-04-10 15:10:00,5.1814095572537,2.08,93.042,80.85,1,103101.7
2010-04-10 15:20:00,5.35191180794303,2.05,93.208,78.252,1,103108.3
2010-04-10 15:30:00,5.52398162560304,2.01,93.375,75.654,1,103115
2010-04-10 15:40:00,5.69513564368751,1.98,93.542,73.055,1,103121.7
2010-04-10 15:50:00,5.8658882532827,1.95,93.708,70.457,1,103128.3
2010-04-10 16:00:00,6.03758792896634,1.92,93.875,67.859,1,103135
2010-04-10 16:10:00,6.14169113518418,1.89,93.958,65.854,1,103142.1
2010-04-10 16:20:00,6.04218834529345,1.87,93.792,65.629,1,103150.4
2010-04-10 16:30:00,5.9439397708927,1.85,93.625,65.404,1,103158.8
2010-04-10 16:40:00,5.84569927382516,1.83,93.458,65.179,1,103167.1
2010-04-10 16:50:00,5.74621771254797,1.81,93.292,64.954,1,103175.4
2010-04-10 17:00:00,5.64799380311275,1.79,93.125,64.729,1,103183.8
2010-04-10 17:10:00,5.56403181155536,1.77,93,63.408,1,103191.2
2010-04-10 17:20:00,5.52342366653148,1.74,93,58.802,1,103196.3
2010-04-10 17:30:00,5.48329845986884,1.72,93,54.195,1,103201.3
2010-04-10 17:40:00,5.44270300494157,1.69,93,49.588,1,103206.2
2010-04-10 17:50:00,5.40138352646801,1.66,93,44.982,1,103211.2
2010-04-10 18:00:00,5.36180510649166,1.63,93,40.375,1,103216.2
2010-04-10 18:10:00,5.32438860339852,1.59,93.042,35.815,1,103222.5
2010-04-10 18:20:00,5.29895385901784,1.53,93.208,31.395,1,103232.5
2010-04-10 18:30:00,5.27242828305896,1.47,93.375,26.975,1,103242.5
2010-04-10 18:40:00,5.24628106376317,1.41,93.542,22.555,1,103252.5
2010-04-10 18:50:00,5.22000775861492,1.35,93.708,18.135,1,103262.5
2010-04-10 19:00:00,5.19412629804089,1.29,93.875,13.715,1,103272.5
2010-04-10 19:10:00,5.14695657646342,1.23,94.042,9.967,1,103281.7
2010-04-10 19:20:00,5.03479989671884,1.19,94.208,8.233,1,103288.3
2010-04-10 19:30:00,4.92324872416578,1.15,94.375,6.5,1,103295
2010-04-10 19:40:00,4.81137288099769,1.12,94.542,4.767,1,103301.7
2010-04-10 19:50:00,4.69898797614976,1.08,94.708,3.033,1,103308.3
2010-04-10 20:00:00,4.58659187196768,1.04,94.875,1.3,1,103315
2010-04-10 20:10:00,4.49989122090746,1,95,0,1,103320.8
2010-04-10 20:20:00,4.48914646675735,0.97,95,0,1,103324.2
2010-04-10 20:30:00,4.47858247663253,0.95,95,0,1,103327.5
2010-04-10 20:40:00,4.46721669499029,0.92,95,0,1,103330.8
2010-04-10 20:50:00,4.45603197923893,0.89,95,0,1,103334.2
2010-04-10 21:00:00,4.44502969618877,0.86,95,0,1,103337.5
2010-04-10 21:10:00,4.42249906726955,0.84,95,0,1,103340.8
2010-04-10 21:20:00,4.36226088169885,0.82,95,0,1,103344.2
2010-04-10 21:30:00,4.30326817663041,0.8,95,0,1,103347.5
2010-04-10 21:40:00,4.24356277201127,0.79,95,0,1,103350.8
2010-04-10 21:50:00,4.18414160850227,0.77,95,0,1,103354.2
2010-04-10 22:00:00,4.12501696966206,0.75,95,0,1,103357.5
2010-04-10 22:10:00,4.0813474490663,0.73,95.042,0.005,1,103360.4
2010-04-10 22:20:00,4.08694360127467,0.69,95.208,0.024,1,103362.1
2010-04-10 22:30:00,4.09157426915362,0.65,95.375,0.043,1,103363.8
2010-04-10 22:40:00,4.09719623645244,0.61,95.542,0.062,1,103365.4
2010-04-10 22:50:00,4.10185189883789,0.57,95.708,0.081,1,103367.1
2010-04-10 23:00:00,4.10749948265365,0.53,95.875,0.1,1,103368.8
2010-04-10 23:10:00,4.10059520069953,0.49,96,0.109,1,103370.8
2010-04-10 23:20:00,4.05931274971515,0.44,96,0.09,1,103374.2
2010-04-10 23:30:00,4.01732871445691,0.39,96,0.071,1,103377.5
2010-04-10 23:40:00,3.97644489462635,0.34,96,0.052,1,103380.8
2010-04-10 23:50:00,3.93505527280113,0.29,96,0.033,1,103384.2
2010-04-11 00:00:00,3.89282930527399,0.25,96,0.014,1,103387.5
2010-04-11 00:10:00,3.82708518326938,0.21,96,0,1,103390.8
2010-04-11 00:20:00,3.68551895938686,0.21,96,0,1,103394.2
2010-04-11 00:30:00,3.54395273670516,0.21,96,0,1,103397.5
2010-04-11 00:40:00,3.40238651537417,0.2,96,0,1,103400.8
2010-04-11 00:50:00,3.26180931386248,0.2,96,0,1,103404.2
2010-04-11 01:00:00,3.12024309950363,0.2,96,0,1,103407.5
2010-04-11 01:10:00,3.05427847453372,0.2,96,0.003,1,103411.7
2010-04-11 01:20:00,3.21478786236355,0.19,96,0.016,1,103418.3
2010-04-11 01:30:00,3.37635439490584,0.18,96,0.03,1,103425
2010-04-11 01:40:00,3.53681579955756,0.17,96,0.043,1,103431.7
2010-04-11 01:50:00,3.69790967980561,0.16,96,0.056,1,103438.3
2010-04-11 02:00:00,3.85940150800613,0.15,96,0.069,1,103445
2010-04-11 02:10:00,3.97248385773939,0.14,96,0.076,1,103450.4
2010-04-11 02:20:00,3.94096041593924,0.12,96,0.063,1,103452.1
2010-04-11 02:30:00,3.90960458358643,0.1,96,0.049,1,103453.7
2010-04-11 02:40:00,3.87742105013113,0.08,96,0.036,1,103455.4
2010-04-11 02:50:00,3.84637101694571,0.06,96,0.023,1,103457.1
2010-04-11 03:00:00,3.81453745557702,0.04,96,0.01,1,103458.8
2010-04-11 03:10:00,3.80630542652583,0.03,96,0,1,103460.4
2010-04-11 03:20:00,3.86871516139403,0.04,96,0,1,103462.1
2010-04-11 03:30:00,3.93187283619397,0.06,96,0,1,103463.8
2010-04-11 03:40:00,3.99459647524002,0.07,96,0,1,103465.4
2010-04-11 03:50:00,4.05693098289828,0.08,96,0,1,103467.1
2010-04-11 04:00:00,4.11885251010521,0.09,96,0,1,103468.8
2010-04-11 04:10:00,4.18197656617059,0.09,96,0.059,1,103471.7
2010-04-11 04:20:00,4.24324639869051,0.04,96,0.296,1,103478.3
2010-04-11 04:30:00,4.30566429253373,0,96,0.533,1,103485
2010-04-11 04:40:00,4.36812236550214,-0.05,96,0.77,1,103491.7
2010-04-11 04:50:00,4.42984390244171,-0.09,96,1.007,1,103498.3
2010-04-11 05:00:00,4.49269651768289,-0.14,96,1.244,1,103505
2010-04-11 05:10:00,4.52220444031448,-0.16,96,2.042,1,103511.2
2010-04-11 05:20:00,4.45659960059236,-0.12,96,4.522,1,103516.2
2010-04-11 05:30:00,4.39100683215137,-0.08,96,7.001,1,103521.3
2010-04-11 05:40:00,4.32542668415499,-0.04,96,9.481,1,103526.3
2010-04-11 05:50:00,4.25886487224002,0,96,11.961,1,103531.2
2010-04-11 06:00:00,4.19331193688235,0.04,96,14.44,1,103536.2
2010-04-11 06:10:00,4.11672928427411,0.08,96,17.869,1,103540
2010-04-11 06:20:00,4.00561031554494,0.11,96,24.146,1,103540
2010-04-11 06:30:00,3.89559879864444,0.14,96,30.422,1,103540
2010-04-11 06:40:00,3.78449309683609,0.17,96,36.699,1,103540
2010-04-11 06:50:00,3.67438824840272,0.2,96,42.976,1,103540
2010-04-11 07:00:00,3.56340876128462,0.23,96,49.252,1,103540
2010-04-11 07:10:00,3.51901378229753,0.25,96,55.791,1,103541.2
2010-04-11 07:20:00,3.67045896312709,0.23,96,63.114,1,103546.3
2010-04-11 07:30:00,3.82303243512267,0.21,96,70.438,1,103551.3
2010-04-11 07:40:00,3.97482389547009,0.19,96,77.761,1,103556.2
2010-04-11 07:50:00,4.12662089366106,0.17,96,85.084,1,103561.2
2010-04-11 08:00:00,4.27851200769613,0.15,96,92.407,1,103566.2
2010-04-11 08:10:00,4.39659652458581,0.14,96,99.55,1,103570.4
2010-04-11 08:20:00,4.41517123110758,0.15,96,106.15,1,103572.1
2010-04-11 08:30:00,4.43399616598842,0.17,96,112.75,1,103573.7
2010-04-11 08:40:00,4.45226784908545,0.18,96,119.35,1,103575.4
2010-04-11 08:50:00,4.47076559439208,0.19,96,125.95,1,103577.1
2010-04-11 09:00:00,4.4887228695922,0.2,96,132.55,1,103578.7
2010-04-11 09:10:00,4.5032843569999,0.22,96.042,139.271,1,103580
2010-04-11 09:20:00,4.50334675546976,0.25,96.208,146.354,1,103580
2010-04-11 09:30:00,4.50329001953017,0.29,96.375,153.438,1,103580
2010-04-11 09:40:00,4.50423944745392,0.32,96.542,160.521,1,103580
2010-04-11 09:50:00,4.50421180674266,0.35,96.708,167.604,1,103580
2010-04-11 10:00:00,4.50432347861474,0.38,96.875,174.688,1,103580
2010-04-11 10:10:00,4.4934593577777,0.42,96.958,181.021,1,103580.4
2010-04-11 10:20:00,4.44814118480967,0.48,96.792,185.104,1,103582.1
2010-04-11 10:30:00,4.40269780929829,0.53,96.625,189.188,1,103583.8
2010-04-11 10:40:00,4.35753336189179,0.59,96.458,193.271,1,103585.4
2010-04-11 10:50:00,4.31237394018654,0.64,96.292,197.354,1,103587.1
2010-04-11 11:00:00,4.26748602809664,0.7,96.125,201.438,1,103588.8
2010-04-11 11:10:00,4.20924720110378,0.75,95.958,207.142,1,103589.6
2010-04-11 11:20:00,4.11571439728269,0.8,95.792,217.708,1,103587.9
2010-04-11 11:30:00,4.02094565991633,0.86,95.625,228.275,1,103586.2
2010-04-11 11:40:00,3.92703908816808,0.91,95.458,238.842,1,103584.6
2010-04-11 11:50:00,3.83270465859294,0.96,95.292,249.408,1,103582.9
2010-04-11 12:00:00,3.73821093572848,1.01,95.125,259.975,1,103581.2
2010-04-11 12:10:00,3.69853011343696,1.08,94.958,267.062,1,103580.4
2010-04-11 12:20:00,3.81918171864079,1.17,94.792,263.712,1,103582.1
2010-04-11 12:30:00,3.94000621826921,1.27,94.625,260.362,1,103583.8
2010-04-11 12:40:00,4.06080792453916,1.38,94.458,257.013,1,103585.4
2010-04-11 12:50:00,4.18137632843541,1.48,94.292,253.662,1,103587.1
2010-04-11 13:00:00,4.30262257233888,1.58,94.125,250.312,1,103588.8
2010-04-11 13:10:00,4.40172023190934,1.66,93.917,248.233,1,103588.3
2010-04-11 13:20:00,4.4342738977199,1.7,93.583,249.967,1,103581.7
2010-04-11 13:30:00,4.46790700440374,1.73,93.25,251.7,1,103575
2010-04-11 13:40:00,4.50055152175819,1.77,92.917,253.433,1,103568.3
2010-04-11 13:50:00,4.53420246570442,1.81,92.583,255.167,1,103561.7
2010-04-11 14:00:00,4.5668642414681,1.84,92.25,256.9,1,103555
2010-04-11 14:10:00,4.56452549560193,1.89,91.833,261.962,1,103549.2
2010-04-11 14:20:00,4.45467091938338,1.98,91.167,277.012,1,103545.8
2010-04-11 14:30:00,4.3440332641452,2.06,90.5,292.062,1,103542.5
2010-04-11 14:40:00,4.23394910219762,2.15,89.833,307.113,1,103539.2
2010-04-11 14:50:00,4.12378139575802,2.24,89.167,322.163,1,103535.8
2010-04-11 15:00:00,4.01385961388786,2.33,88.5,337.212,1,103532.5
2010-04-11 15:10:00,3.97580847124204,2.39,87.958,348.587,1,103527.9
2010-04-11 15:20:00,4.15739882618928,2.37,87.792,348.938,1,103519.6
2010-04-11 15:30:00,4.33813612050152,2.36,87.625,349.288,1,103511.3
2010-04-11 15:40:00,4.518873421551,2.35,87.458,349.638,1,103502.9
2010-04-11 15:50:00,4.6996107285604,2.33,87.292,349.987,1,103494.6
2010-04-11 16:00:00,4.88034804086758,2.32,87.125,350.337,1,103486.3
2010-04-11 16:10:00,5.00448089216055,2.28,87.208,341.2,1,103479.6
2010-04-11 16:20:00,4.96033396053129,2.17,88.042,303.6,1,103477.9
2010-04-11 16:30:00,4.9147128095139,2.05,88.875,266,1,103476.3
2010-04-11 16:40:00,4.86993080032971,1.94,89.708,228.4,1,103474.6
2010-04-11 16:50:00,4.82585557181315,1.83,90.542,190.8,1,103472.9
2010-04-11 17:00:00,4.78034779069473,1.72,91.375,153.2,1,103471.3
2010-04-11 17:10:00,4.75621046632716,1.6,92.083,121.397,1,103469.6
2010-04-11 17:20:00,4.79596601322403,1.47,92.417,106.985,1,103467.9
2010-04-11 17:30:00,4.83447142922574,1.35,92.75,92.574,1,103466.2
2010-04-11 17:40:00,4.87305120022353,1.22,93.083,78.162,1,103464.6
2010-04-11 17:50:00,4.91254007617241,1.1,93.417,63.75,1,103462.9
2010-04-11 18:00:00,4.95067914532946,0.97,93.75,49.339,1,103461.2
2010-04-11 18:10:00,4.92600497360691,0.87,94.042,37.223,1,103459.2
2010-04-11 18:20:00,4.70707085138943,0.81,94.208,31.995,1,103455.8
2010-04-11 18:30:00,4.48955097977515,0.76,94.375,26.766,1,103452.5
2010-04-11 18:40:00,4.27150992039115,0.71,94.542,21.538,1,103449.2
2010-04-11 18:50:00,4.05302417954791,0.65,94.708,16.31,1,103445.8
2010-04-11 19:00:00,3.83518826135041,0.6,94.875,11.081,1,103442.5
2010-04-11 19:10:00,3.66483014613229,0.56,95.042,6.862,1,103440.4
2010-04-11 19:20:00,3.63392528816981,0.56,95.208,5.668,1,103442.1
2010-04-11 19:30:00,3.60405022162566,0.57,95.375,4.475,1,103443.8
2010-04-11 19:40:00,3.57415864225415,0.57,95.542,3.282,1,103445.4
2010-04-11 19:50:00,3.54330072107915,0.57,95.708,2.088,1,103447.1
2010-04-11 20:00:00,3.51342340175505,0.58,95.875,0.895,1,103448.7
2010-04-11 20:10:00,3.50260431679058,0.58,96,0,1,103448.7
2010-04-11 20:20:00,3.5468973765814,0.59,96,0,1,103443.8
2010-04-11 20:30:00,3.59221046154036,0.6,96,0,1,103438.8
2010-04-11 20:40:00,3.6365439637106,0.61,96,0,1,103433.8
2010-04-11 20:50:00,3.68189584317645,0.62,96,0,1,103428.7
2010-04-11 21:00:00,3.7262668986534,0.62,96,0,1,103423.7
2010-04-11 21:10:00,3.72639369900712,0.63,96,0,1,103418.8
2010-04-11 21:20:00,3.59265138859868,0.65,96,0,1,103413.8
2010-04-11 21:30:00,3.45901329861566,0.66,96,0,1,103408.8
2010-04-11 21:40:00,3.3254443312135,0.68,96,0,1,103403.7
2010-04-11 21:50:00,3.19192888391957,0.69,96,0,1,103398.7
2010-04-11 22:00:00,3.05853118342776,0.71,96,0,1,103393.8
2010-04-11 22:10:00,2.9602312409675,0.72,96,0.002,1,103388.8
2010-04-11 22:20:00,2.97106731663892,0.73,96,0.01,1,103383.8
2010-04-11 22:30:00,2.98100067091572,0.74,96,0.019,1,103378.7
2010-04-11 22:40:00,2.99203760003112,0.74,96,0.027,1,103373.7
2010-04-11 22:50:00,3.00218137360154,0.75,96,0.035,1,103368.8
2010-04-11 23:00:00,3.01241497805332,0.76,96,0.044,1,103363.8
2010-04-11 23:10:00,3.01269347926403,0.75,96,0.048,1,103358.3
2010-04-11 23:20:00,2.98556962739106,0.73,96,0.04,1,103351.7
2010-04-11 23:30:00,2.95843962250373,0.71,96,0.031,1,103345
2010-04-11 23:40:00,2.9304586671714,0.69,96,0.023,1,103338.3
2010-04-11 23:50:00,2.90291060833778,0.67,96,0.015,1,103331.7
2010-04-12 00:00:00,2.8755717692313,0.65,96,0.006,1,103325
2010-04-12 00:10:00,2.8574367884522,0.61,96,0,1,103318.8
2010-04-12 00:20:00,2.86534273691648,0.54,96,0,1,103313.8
2010-04-12 00:30:00,2.8744162885706,0.46,96,0,1,103308.8
2010-04-12 00:40:00,2.8830823782889,0.39,96,0,1,103303.7
2010-04-12 00:50:00,2.89104565858099,0.31,96,0,1,103298.7
2010-04-12 01:00:00,2.89982361532559,0.24,96,0,1,103293.8
2010-04-12 01:10:00,2.90546123704998,0.17,96,0.007,1,103288.8
2010-04-12 01:20:00,2.90441956335513,0.13,96,0.037,1,103283.8
2010-04-12 01:30:00,2.90288218844651,0.1,96,0.067,1,103278.7
2010-04-12 01:40:00,2.90109117402401,0.06,96,0.096,1,103273.7
2010-04-12 01:50:00,2.90001948269318,0.02,96,0.126,1,103268.8
2010-04-12 02:00:00,2.89769874210554,-0.01,96,0.156,1,103263.8
2010-04-12 02:10:00,2.88849043619673,-0.04,96,0.171,1,103258.3
2010-04-12 02:20:00,2.85664506020612,-0.05,96,0.145,1,103251.7
2010-04-12 02:30:00,2.82390084811772,-0.06,96,0.119,1,103245
2010-04-12 02:40:00,2.7912472122691,-0.07,96,0.092,1,103238.3
2010-04-12 02:50:00,2.75770502410972,-0.08,96,0.066,1,103231.7
2010-04-12 03:00:00,2.72524347536142,-0.08,96,0.04,1,103225
2010-04-12 03:10:00,2.68742869672853,-0.09,96,0.019,1,103217.9
2010-04-12 03:20:00,2.63539029367568,-0.1,96,0.016,1,103209.6
2010-04-12 03:30:00,2.58351253141919,-0.1,96,0.012,1,103201.2
2010-04-12 03:40:00,2.53140672354326,-0.11,96,0.009,1,103192.9
2010-04-12 03:50:00,2.4784077549911,-0.11,96,0.006,1,103184.6
2010-04-12 04:00:00,2.42622855477385,-0.12,96,0.002,1,103176.2
2010-04-12 04:10:00,2.40460599683191,-0.13,96,0.066,0.99,103169.2
2010-04-12 04:20:00,2.47799677158789,-0.16,96,0.33,0.93,103165.8
2010-04-12 04:30:00,2.55048426774211,-0.19,96,0.594,0.88,103162.5
2010-04-12 04:40:00,2.62258078998532,-0.22,96,0.859,0.82,103159.2
2010-04-12 04:50:00,2.6954943887903,-0.25,96,1.123,0.76,103155.8
2010-04-12 05:00:00,2.76784175848259,-0.28,96,1.387,0.71,103152.5
2010-04-12 05:10:00,2.80758009680935,-0.31,96,2.688,0.65,103148.7
2010-04-12 05:20:00,2.75181049492875,-0.33,96,7.099,0.6,103143.8
2010-04-12 05:30:00,2.69484878982105,-0.35,96,11.509,0.54,103138.8
2010-04-12 05:40:00,2.63819066786311,-0.37,96,15.92,0.49,103133.8
2010-04-12 05:50:00,2.5822800003098,-0.39,96,20.331,0.43,103128.7
2010-04-12 06:00:00,2.52528216245235,-0.41,96,24.742,0.37,103123.7
2010-04-12 06:10:00,2.48012943210632,-0.42,96.042,30.24,0.32,103119.6
2010-04-12 06:20:00,2.46784622697607,-0.4,96.208,38.998,0.26,103117.9
2010-04-12 06:30:00,2.45556286826463,-0.37,96.375,47.756,0.21,103116.2
2010-04-12 06:40:00,2.44258879060721,-0.35,96.542,56.515,0.15,103114.6
2010-04-12 06:50:00,2.43070874437889,-0.32,96.708,65.273,0.1,103112.9
2010-04-12 07:00:00,2.41821111568035,-0.3,96.875,74.031,0.04,103111.2
2010-04-12 07:10:00,2.37164921520869,-0.27,97,83.408,0.01,103109.2
2010-04-12 07:20:00,2.22357482446622,-0.21,97,94.642,0.03,103105.8
2010-04-12 07:30:00,2.07567483002517,-0.15,97,105.875,0.06,103102.5
2010-04-12 07:40:00,1.92743612086108,-0.1,97,117.108,0.09,103099.2
2010-04-12 07:50:00,1.77893957176741,-0.04,97,128.342,0.12,103095.8
2010-04-12 08:00:00,1.63073633675098,0.02,97,139.575,0.15,103092.5
2010-04-12 08:10:00,1.50589508266678,0.08,96.958,152.525,0.17,103088.3
2010-04-12 08:20:00,1.44894478845814,0.18,96.792,170.625,0.2,103081.7
2010-04-12 08:30:00,1.39227655298795,0.29,96.625,188.725,0.23,103075
2010-04-12 08:40:00,1.33554969956194,0.38,96.458,206.825,0.26,103068.3
2010-04-12 08:50:00,1.27899100856886,0.48,96.292,224.925,0.28,103061.7
2010-04-12 09:00:00,1.22142416874729,0.58,96.125,243.025,0.31,103055
2010-04-12 09:10:00,1.17711724139951,0.72,95.958,265.554,0.34,103047.5
2010-04-12 09:20:00,1.16924633845909,0.94,95.792,301.371,0.37,103037.5
2010-04-12 09:30:00,1.16097588260911,1.16,95.625,337.188,0.4,103027.5
2010-04-12 09:40:00,1.1534058262381,1.39,95.458,373.004,0.42,103017.5
2010-04-12 09:50:00,1.14451474433491,1.61,95.292,408.821,0.45,103007.5
2010-04-12 10:00:00,1.13725326994474,1.83,95.125,444.637,0.48,102997.5
2010-04-12 10:10:00,1.12612299505871,2.07,94.458,476.738,0.5,102986.7
2010-04-12 10:20:00,1.10836997433168,2.37,92.292,497.688,0.5,102973.3
2010-04-12 10:30:00,1.09007568544574,2.67,90.125,518.638,0.5,102960
2010-04-12 10:40:00,1.07262668249489,2.97,87.958,539.588,0.5,102946.7
2010-04-12 10:50:00,1.0541940049156,3.27,85.792,560.537,0.5,102933.3
2010-04-12 11:00:00,1.03665037500596,3.57,83.625,581.487,0.5,102920
2010-04-12 11:10:00,1.02172892686857,3.88,81.417,599.058,0.5,102907.1
2010-04-12 11:20:00,1.01720007864726,4.24,79.083,606.492,0.5,102895.4
2010-04-12 11:30:00,1.01294076825844,4.6,76.75,613.925,0.5,102883.8
2010-04-12 11:40:00,1.00906144510629,4.95,74.417,621.358,0.5,102872.1
2010-04-12 11:50:00,1.00479052543304,5.31,72.083,628.792,0.5,102860.4
2010-04-12 12:00:00,1.00010499448808,5.67,69.75,636.225,0.5,102848.8
2010-04-12 12:10:00,1.03257445252146,6.04,67.667,640.667,0.5,102836.7
2010-04-12 12:20:00,1.17272375263742,6.43,66.333,636.133,0.5,102823.3
2010-04-12 12:30:00,1.31371267787138,6.81,65,631.6,0.5,102810
2010-04-12 12:40:00,1.45397661604305,7.2,63.667,627.067,0.5,102796.7
2010-04-12 12:50:00,1.59457486497185,7.59,62.333,622.533,0.5,102783.3
2010-04-12 13:00:00,1.73549416593661,7.98,61,618,0.5,102770
2010-04-12 13:10:00,1.86777407627368,8.33,59.958,614.075,0.5,102757.1
2010-04-12 13:20:00,1.97126279323686,8.57,59.792,611.975,0.52,102745.4
2010-04-12 13:30:00,2.07645707877625,8.8,59.625,609.875,0.53,102733.8
2010-04-12 13:40:00,2.1811235636708,9.04,59.458,607.775,0.55,102722.1
2010-04-12 13:50:00,2.28616447352329,9.28,59.292,605.675,0.56,102710.4
2010-04-12 14:00:00,2.39061686599923,9.51,59.125,603.575,0.57,102698.8
2010-04-12 14:10:00,2.43321186911457,9.71,58.75,597.704,0.59,102686.3
2010-04-12 14:20:00,2.2882831992566,9.78,57.75,580.521,0.6,102671.3
2010-04-12 14:30:00,2.14370823574478,9.85,56.75,563.337,0.61,102656.2
2010-04-12 14:40:00,1.99946117741756,9.92,55.75,546.154,0.63,102641.2
2010-04-12 14:50:00,1.85524041568741,9.99,54.75,528.971,0.64,102626.2
2010-04-12 15:00:00,1.71056306519228,10.06,53.75,511.788,0.66,102611.3
2010-04-12 15:10:00,1.62297073294622,10.12,53.25,494.425,0.67,102597.1
2010-04-12 15:20:00,1.70516186914908,10.15,54.25,476.525,0.68,102585.4
2010-04-12 15:30:00,1.78858827011697,10.17,55.25,458.625,0.7,102573.8
2010-04-12 15:40:00,1.87074370238149,10.2,56.25,440.725,0.71,102562.1
2010-04-12 15:50:00,1.95450761062729,10.23,57.25,422.825,0.73,102550.4
2010-04-12 16:00:00,2.03661802997027,10.26,58.25,404.925,0.74,102538.7
2010-04-12 16:10:00,2.14055249877222,10.23,59,385.904,0.74,102527.1
2010-04-12 16:20:00,2.30848218533304,10.02,59,363.521,0.7,102515.4
2010-04-12 16:30:00,2.47576614404511,9.82,59,341.138,0.66,102503.7
2010-04-12 16:40:00,2.643036132935,9.61,59,318.754,0.61,102492.1
2010-04-12 16:50:00,2.81017099123879,9.4,59,296.371,0.57,102480.4
2010-04-12 17:00:00,2.97702032240292,9.2,59,273.987,0.53,102468.8
2010-04-12 17:10:00,3.08629502802308,9.02,59.542,251.554,0.49,102458.8
2010-04-12 17:20:00,3.021046838432,8.94,61.708,228.971,0.45,102453.7
2010-04-12 17:30:00,2.95436490637159,8.85,63.875,206.387,0.41,102448.7
2010-04-12 17:40:00,2.88905538195446,8.77,66.042,183.804,0.36,102443.8
2010-04-12 17:50:00,2.823468965652,8.69,68.208,161.221,0.32,102438.8
2010-04-12 18:00:00,2.75720002901494,8.6,70.375,138.637,0.28,102433.8
2010-04-12 18:10:00,2.67819528787577,8.47,72.5,117.308,0.24,102428.7
2010-04-12 18:20:00,2.55939992967102,8.17,74.5,99.74,0.2,102423.7
2010-04-12 18:30:00,2.44050527555259,7.88,76.5,82.171,0.16,102418.8
2010-04-12 18:40:00,2.32191042032202,7.59,78.5,64.603,0.11,102413.8
2010-04-12 18:50:00,2.20297639569742,7.29,80.5,47.035,0.07,102408.8
2010-04-12 19:00:00,2.08465272887356,7,82.5,29.466,0.03,102403.7
2010-04-12 19:10:00,1.97054332609055,6.7,84.333,15.611,0,102400
2010-04-12 19:20:00,1.87313880959207,6.4,85.667,12.896,0,102400
2010-04-12 19:30:00,1.77557877887747,6.1,87,10.181,0,102400
2010-04-12 19:40:00,1.67878050977488,5.79,88.333,7.466,0,102400
2010-04-12 19:50:00,1.58135416652943,5.49,89.667,4.751,0,102400
2010-04-12 20:00:00,1.48413274338922,5.19,91,2.036,0,102400
2010-04-12 20:10:00,1.3946759480252,4.9,92.083,0,0,102397.9
2010-04-12 20:20:00,1.32834483474736,4.65,92.417,0,0,102389.6
2010-04-12 20:30:00,1.26156133422042,4.4,92.75,0,0,102381.2
2010-04-12 20:40:00,1.19628173939085,4.15,93.083,0,0,102372.9
2010-04-12 20:50:00,1.1293759338679,3.9,93.417,0,0,102364.6
2010-04-12 21:00:00,1.06421849260384,3.65,93.75,0,0,102356.2
2010-04-12 21:10:00,1.00466163458151,3.4,94,0,0,102347.5
2010-04-12 21:20:00,0.965090669315583,3.17,94,0,0,102337.5
2010-04-12 21:30:00,0.925864460922872,2.94,94,0,0,102327.5
2010-04-12 21:40:00,0.887028748124885,2.7,94,0,0,102317.5
2010-04-12 21:50:00,0.847716933887722,2.47,94,0,0,102307.5
2010-04-12 22:00:00,0.808525200596741,2.23,94,0,0,102297.5
